GENDER,DRIVING_EXPERIENCE,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,PAST_ACCIDENTS,OUTCOME
1,3,3,0.606835028756197,1.0,0,1.0,1.0,11000.0,4,0
1,2,2,0.6067334199289113,1.0,0,1.0,1.0,0.0,2,0
1,1,3,0.5043915324742732,0.0,0,1.0,0.0,10000.0,2,1
0,3,3,0.5452234138072727,1.0,0,1.0,1.0,13000.0,5,0
0,0,0,0.3719807005181177,0.0,0,0.0,1.0,10000.0,0,1
0,0,1,0.4726751736932563,0.0,0,0.0,1.0,0.0,0,1
0,0,0,0.3260288993113341,0.0,0,1.0,0.0,19000.0,0,1
0,2,3,0.5298649623852705,1.0,0,1.0,1.0,11000.0,1,0
0,2,2,0.3940178472726093,1.0,0,1.0,1.0,11000.0,0,0
0,0,0,0.4404396695602368,0.0,0,0.0,1.0,13000.0,0,1
1,1,2,0.6080560740690575,1.0,1,0.0,1.0,9000.0,3,0
1,0,0,0.2157278264088223,0.0,0,0.0,0.0,10000.0,0,1
0,0,1,0.3275908244575751,0.0,0,0.0,0.0,14000.0,0,1
0,0,0,0.3176973711610151,1.0,0,0.0,0.0,0.0,0,0
0,1,3,0.7764554390782819,1.0,0,1.0,1.0,12000.0,1,0
0,2,3,0.5454437446082123,1.0,0,0.0,0.0,11000.0,2,0
1,0,0,0.3269877087775192,0.0,0,0.0,1.0,10000.0,0,1
0,0,2,0.4928181363365424,1.0,0,1.0,1.0,11000.0,0,1
0,3,3,0.6299848044740747,0.0,1,0.0,1.0,15000.0,4,0
0,1,2,0.5447521777586471,0.0,0,1.0,1.0,9000.0,0,0
0,1,0,0.3942650149428709,0.0,0,0.0,1.0,11000.0,1,0
0,2,1,0.4183048565105679,0.0,0,0.0,1.0,13000.0,0,0
1,1,3,0.7646900997648359,0.0,0,1.0,1.0,11000.0,2,1
0,0,3,0.6966010337271471,1.0,0,1.0,1.0,10000.0,0,0
1,2,3,0.6321993849634755,1.0,0,1.0,0.0,10000.0,2,0
0,1,3,0.6031632370958914,1.0,0,0.0,1.0,11000.0,0,0
1,1,3,0.5245211285285368,1.0,0,1.0,1.0,0.0,0,1
0,0,2,0.5087644219573085,0.0,0,0.0,1.0,11000.0,0,1
0,1,2,0.5478432125011079,1.0,0,0.0,0.0,15000.0,1,1
1,2,0,0.4070005307400174,0.0,0,0.0,1.0,9000.0,4,1
1,2,3,0.7641171567990139,0.0,0,1.0,1.0,0.0,5,0
0,0,1,0.3373787641557072,1.0,0,0.0,0.0,13000.0,0,1
1,0,1,0.4616897166171542,1.0,0,1.0,1.0,10000.0,0,1
1,2,3,0.5586102096002697,1.0,1,1.0,1.0,11000.0,3,0
1,0,3,0.6379102144121085,1.0,0,1.0,1.0,10000.0,0,0
1,3,3,0.6082079204337881,0.0,0,1.0,1.0,12000.0,3,0
0,0,0,0.3904928315382309,0.0,0,0.0,0.0,11000.0,0,1
0,2,3,0.5829590446374744,1.0,1,1.0,1.0,10000.0,1,1
1,0,0,0.3528605617419292,1.0,0,1.0,1.0,10000.0,0,1
1,3,3,0.7180679557502564,1.0,0,1.0,1.0,12000.0,5,0
0,2,0,0.3420137297724536,0.0,0,1.0,1.0,0.0,2,0
1,1,3,0.5744303378575564,0.0,0,0.0,1.0,12000.0,1,1
1,3,3,0.5837375306849749,0.0,0,1.0,1.0,10000.0,5,0
1,3,2,0.1995862649955144,1.0,0,1.0,1.0,8000.0,6,0
0,0,0,0.3485104683249054,1.0,0,0.0,0.0,13000.0,0,1
0,2,1,0.3763609329888923,1.0,0,0.0,0.0,15000.0,0,0
0,1,1,0.4546562937959736,0.0,0,0.0,0.0,18000.0,0,0
0,1,0,0.2543928838634379,0.0,0,0.0,0.0,16000.0,0,0
0,0,0,0.4301725188324181,0.0,0,0.0,0.0,14000.0,0,1
1,2,3,0.5859101362400143,0.0,0,1.0,1.0,10000.0,0,0
0,2,2,0.5000798154654826,1.0,0,0.0,0.0,14000.0,2,0
1,0,0,0.4425234857699696,1.0,0,1.0,0.0,0.0,0,1
0,0,0,0.2983002002798249,0.0,0,0.0,0.0,17000.0,0,1
0,0,3,0.5635661989200738,1.0,1,1.0,1.0,14000.0,0,0
0,1,2,0.5528557246369896,1.0,0,0.0,1.0,12000.0,0,0
0,1,2,0.4849151408745666,1.0,0,0.0,0.0,13000.0,0,1
1,0,0,0.2052827746067424,0.0,0,0.0,0.0,13000.0,0,1
0,0,0,0.2412935569513577,0.0,0,0.0,0.0,12000.0,0,0
0,1,2,0.6200389582828856,1.0,1,1.0,1.0,12000.0,1,0
1,0,0,0.3042562428251973,1.0,0,0.0,1.0,14000.0,0,1
0,2,3,0.6608490340692316,1.0,1,1.0,0.0,10000.0,4,0
0,2,3,0.6135322636094647,1.0,1,1.0,1.0,11000.0,0,0
0,2,3,0.6831496294142616,1.0,1,0.0,1.0,9000.0,1,0
1,2,3,0.553308152582268,0.0,0,0.0,0.0,0.0,0,0
1,1,0,0.1428568741606682,1.0,0,1.0,1.0,8000.0,0,1
0,0,1,0.5689042718463312,1.0,0,0.0,0.0,14000.0,0,1
1,2,3,0.4856727576949824,1.0,0,1.0,1.0,14000.0,0,0
1,1,3,0.6793754625742531,0.0,0,1.0,0.0,10000.0,0,0
1,1,3,0.5282959648021781,1.0,1,0.0,1.0,12000.0,4,0
1,0,1,0.4694285820819799,1.0,0,0.0,0.0,17000.0,0,1
1,0,1,0.1966518580351812,1.0,0,1.0,0.0,15000.0,0,0
1,0,0,0.4074307626863781,1.0,0,0.0,0.0,14000.0,0,0
1,2,2,0.4344065093807981,1.0,0,0.0,1.0,11000.0,0,1
0,0,1,0.4547714598756744,0.0,0,1.0,0.0,14000.0,0,1
1,2,3,0.5371232990680931,1.0,1,0.0,1.0,14000.0,0,0
1,2,3,0.6340212804612396,1.0,0,0.0,1.0,9000.0,1,0
0,0,0,0.3376774662073182,0.0,0,0.0,0.0,16000.0,0,1
1,0,0,0.3978857195047106,0.0,0,0.0,1.0,0.0,0,1
1,3,3,0.6111742157695501,0.0,0,0.0,1.0,12000.0,0,0
1,0,0,0.4061774183487175,1.0,0,0.0,0.0,16000.0,0,1
0,1,3,0.5932952607036057,1.0,0,1.0,1.0,8000.0,0,0
1,0,1,0.4310118692564083,0.0,0,1.0,1.0,8000.0,0,1
1,2,3,0.6606202402761614,1.0,0,1.0,1.0,7000.0,4,0
0,0,0,0.3597423112305584,0.0,0,0.0,0.0,16000.0,0,1
0,0,3,0.6952752089780221,0.0,1,0.0,1.0,10000.0,0,0
1,0,3,0.5537761327931844,1.0,0,1.0,1.0,12000.0,0,0
1,0,3,0.8012142311019844,1.0,1,0.0,1.0,10000.0,0,0
1,2,3,0.8456270968062706,0.0,0,0.0,1.0,0.0,0,1
1,0,2,0.613793495440892,1.0,1,1.0,1.0,14000.0,0,1
1,2,2,0.4748507882647603,0.0,0,0.0,1.0,12000.0,2,1
0,0,2,0.5121611533628815,0.0,0,1.0,1.0,12000.0,0,0
0,0,0,0.4921613731854921,1.0,0,0.0,1.0,15000.0,0,0
0,3,3,0.5570043831736404,1.0,1,0.0,0.0,15000.0,3,0
1,1,3,0.6855793795050787,1.0,1,1.0,1.0,7000.0,5,0
1,1,2,0.4472392183805535,0.0,0,1.0,0.0,11000.0,3,0
1,1,1,0.3626070571005141,0.0,0,0.0,0.0,12000.0,1,0
1,0,0,0.3311444080390952,0.0,0,0.0,0.0,15000.0,0,1
1,0,3,0.6665708808245926,1.0,0,1.0,1.0,7000.0,0,1
0,1,3,0.7597218689925157,1.0,0,1.0,1.0,12000.0,2,0
1,1,0,0.3554484102410427,1.0,0,1.0,1.0,9000.0,1,0
1,0,2,0.4911714317868657,1.0,0,1.0,0.0,9000.0,0,1
1,1,0,0.5090413982006466,0.0,0,0.0,1.0,11000.0,3,1
0,1,2,0.5727872533240705,1.0,1,0.0,0.0,15000.0,0,0
1,0,0,0.1702452857312173,1.0,0,0.0,0.0,0.0,0,1
0,0,1,0.6231426423796359,1.0,1,0.0,0.0,16000.0,0,0
1,0,2,0.5535588872675963,1.0,0,1.0,1.0,12000.0,0,1
0,0,1,0.4555194990814978,0.0,0,0.0,1.0,13000.0,0,0
1,2,2,0.5543950016032893,0.0,1,0.0,0.0,16000.0,4,0
1,0,0,0.2544700935636953,1.0,0,0.0,1.0,13000.0,0,1
1,2,1,0.397751130243592,0.0,0,0.0,0.0,18000.0,3,1
1,2,3,0.6675682172147324,1.0,1,0.0,1.0,11000.0,6,0
1,0,3,0.6063061374642535,1.0,1,1.0,1.0,10000.0,0,0
1,0,0,0.3909633860367781,0.0,0,1.0,0.0,9000.0,0,1
0,2,3,0.5636298303010419,1.0,1,1.0,1.0,10000.0,5,0
1,1,2,0.5051272639867151,0.0,0,0.0,0.0,16000.0,1,0
0,2,2,0.5883010090816301,1.0,0,0.0,1.0,0.0,2,0
1,3,3,0.5505629540058324,0.0,1,0.0,1.0,17000.0,3,0
1,0,1,0.355992241229828,1.0,0,0.0,1.0,12000.0,0,1
0,0,0,0.3035289246474821,0.0,0,0.0,1.0,12000.0,0,1
1,3,3,0.6082481234143344,1.0,1,1.0,1.0,8000.0,4,0
1,2,3,0.5656002831268322,1.0,1,1.0,1.0,11000.0,4,0
1,1,1,0.2837396402134595,1.0,0,0.0,0.0,13000.0,0,1
0,3,3,0.6563811456013456,1.0,0,1.0,1.0,9000.0,5,0
1,0,1,0.4025785640861608,1.0,0,0.0,0.0,14000.0,0,1
1,3,3,0.6877893170484483,1.0,1,1.0,1.0,11000.0,4,0
0,3,3,0.5658647797711369,1.0,1,1.0,1.0,6000.0,4,0
1,2,2,0.5074746711773291,1.0,1,0.0,1.0,6000.0,2,0
0,1,3,0.6477397119577972,1.0,0,0.0,1.0,9000.0,0,1
1,2,3,0.7146041051611214,1.0,0,0.0,1.0,10000.0,3,0
0,1,2,0.5876351706646832,1.0,1,0.0,1.0,10000.0,0,0
1,1,1,0.3276972993667342,1.0,0,0.0,0.0,13000.0,0,1
1,0,0,0.3457415848717494,0.0,0,0.0,0.0,13000.0,0,1
1,1,2,0.4646190914516829,1.0,1,1.0,1.0,12000.0,0,0
0,2,3,0.5704282195243078,1.0,0,1.0,1.0,9000.0,3,0
0,2,2,0.5461243165310067,0.0,0,1.0,0.0,9000.0,1,0
1,0,0,0.4541773038411031,1.0,0,0.0,0.0,15000.0,0,1
1,0,1,0.4852303649056671,0.0,0,0.0,1.0,15000.0,0,1
1,2,3,0.6952148312049189,1.0,0,1.0,1.0,9000.0,5,0
0,0,0,0.3060569212575669,0.0,0,0.0,0.0,17000.0,0,1
0,2,3,0.6527368124494255,1.0,0,1.0,1.0,13000.0,2,0
1,1,1,0.4365877926342473,1.0,0,0.0,0.0,12000.0,0,1
1,1,2,0.6303208291323615,1.0,1,1.0,0.0,16000.0,0,0
1,1,0,0.3070550976960573,1.0,0,0.0,0.0,14000.0,2,0
1,0,3,0.5980895336803876,1.0,0,1.0,1.0,8000.0,0,1
0,1,2,0.405846593806807,1.0,1,0.0,1.0,15000.0,0,0
0,2,3,0.5757451296405501,1.0,0,1.0,0.0,12000.0,0,0
0,0,3,0.6183002944413831,1.0,1,1.0,1.0,13000.0,0,0
1,1,2,0.5839314559764571,1.0,1,0.0,1.0,11000.0,1,0
0,0,2,0.5730305069553552,0.0,1,0.0,0.0,15000.0,0,1
1,2,3,0.7439687621339224,1.0,1,1.0,1.0,11000.0,1,0
0,1,0,0.3187556952308137,0.0,0,1.0,0.0,9000.0,0,0
1,0,2,0.6855670948359924,1.0,0,0.0,1.0,11000.0,0,1
1,2,3,0.7484736559983464,1.0,0,1.0,1.0,13000.0,6,0
1,1,3,0.6355599395913655,0.0,0,1.0,0.0,11000.0,0,0
0,0,0,0.3406862555323136,0.0,0,0.0,1.0,11000.0,0,0
0,2,1,0.4647727031848582,1.0,1,1.0,0.0,11000.0,1,0
1,0,3,0.5387208204393835,0.0,0,0.0,0.0,16000.0,0,1
0,2,1,0.3740604475477269,1.0,0,0.0,1.0,12000.0,0,0
1,2,2,0.5795819505506645,1.0,1,1.0,1.0,9000.0,2,0
0,2,2,0.5216370293764842,1.0,0,0.0,0.0,16000.0,1,0
1,1,3,0.3995310114066084,1.0,1,1.0,1.0,9000.0,0,0
1,0,3,0.711130247514043,1.0,0,1.0,0.0,11000.0,0,0
1,2,3,0.6810789500454674,1.0,0,1.0,0.0,12000.0,4,0
0,2,3,0.6172238033115515,0.0,1,1.0,1.0,10000.0,3,0
1,0,0,0.3449080748268442,0.0,0,0.0,0.0,13000.0,0,1
0,1,3,0.5431775519517923,1.0,0,1.0,1.0,8000.0,0,0
1,3,3,0.5832612783680788,1.0,1,0.0,1.0,9000.0,2,0
1,3,3,0.7079048188214504,1.0,1,1.0,1.0,12000.0,2,0
1,0,0,0.3086760491529937,0.0,1,1.0,1.0,11000.0,0,1
1,1,2,0.4532261163998474,1.0,0,1.0,1.0,14000.0,0,0
0,1,2,0.6680436827403672,0.0,0,0.0,1.0,10000.0,1,0
0,0,1,0.4237711447220497,1.0,1,0.0,0.0,13000.0,0,1
0,1,3,0.4779624315482342,1.0,0,1.0,1.0,7000.0,1,0
1,2,3,0.6165145855943818,1.0,0,0.0,1.0,14000.0,2,0
0,0,0,0.1541351795574787,1.0,0,0.0,0.0,18000.0,0,1
0,2,3,0.5426376550206501,1.0,1,0.0,1.0,9000.0,0,0
0,0,3,0.7976152776255272,1.0,0,1.0,0.0,13000.0,0,0
0,2,2,0.5752234865821753,1.0,0,1.0,1.0,12000.0,1,0
0,1,0,0.3763502094705643,1.0,0,1.0,1.0,8000.0,0,0
1,1,0,0.2539444112229153,1.0,0,0.0,1.0,15000.0,1,1
1,1,1,0.3978853338946178,0.0,0,0.0,0.0,13000.0,0,1
1,2,2,0.4760755481035748,0.0,0,0.0,0.0,16000.0,3,0
1,1,2,0.3413656943911265,1.0,0,0.0,0.0,11000.0,0,1
1,0,2,0.6742126938809867,1.0,0,1.0,1.0,7000.0,0,1
0,0,1,0.4556299715795965,1.0,1,0.0,1.0,12000.0,0,0
0,1,3,0.647036115942897,1.0,1,0.0,1.0,8000.0,1,0
0,1,2,0.5551939776516457,1.0,1,0.0,1.0,12000.0,3,0
1,2,2,0.5131929341910539,1.0,0,1.0,1.0,5000.0,2,0
0,2,3,0.5682407176327693,0.0,0,1.0,0.0,11000.0,0,0
0,2,1,0.3331783936397684,1.0,0,0.0,0.0,14000.0,2,0
0,1,3,0.5392138269084618,0.0,0,1.0,1.0,5000.0,0,1
0,0,3,0.6018126779616341,1.0,1,1.0,1.0,0.0,0,0
1,3,3,0.3630724927822561,1.0,0,1.0,0.0,0.0,0,1
0,2,2,0.545089952761571,1.0,0,1.0,1.0,14000.0,0,0
0,1,0,0.3582560449825787,0.0,0,0.0,1.0,14000.0,0,1
1,2,3,0.5935481774271312,1.0,1,1.0,1.0,8000.0,5,0
0,2,3,0.6380148539874897,1.0,0,1.0,1.0,11000.0,1,0
0,1,0,0.2893073879601041,0.0,0,1.0,1.0,8000.0,0,0
0,1,1,0.5799385856829034,0.0,0,0.0,0.0,15000.0,0,1
0,1,2,0.4137739689907644,1.0,1,1.0,0.0,11000.0,1,0
0,0,2,0.3921298915339043,1.0,0,1.0,1.0,6000.0,0,1
0,1,3,0.5576866532602021,1.0,0,1.0,1.0,12000.0,0,0
1,3,3,0.6541771817285776,1.0,0,1.0,1.0,0.0,4,0
1,0,0,0.2652885371930958,0.0,0,0.0,1.0,0.0,0,1
0,0,3,0.5797370090434051,1.0,1,1.0,1.0,8000.0,0,0
1,0,0,0.3524113564969917,0.0,0,0.0,1.0,11000.0,0,1
0,1,0,0.3674159775277167,0.0,0,1.0,0.0,13000.0,0,0
0,2,3,0.5231534917481532,1.0,1,1.0,0.0,16000.0,0,0
1,0,0,0.3243896616360899,1.0,0,0.0,0.0,0.0,0,1
1,0,3,0.522308261261471,1.0,0,1.0,1.0,10000.0,0,0
0,0,0,0.5892026667509174,0.0,0,0.0,0.0,16000.0,0,1
1,0,1,0.3828274809687304,1.0,0,0.0,0.0,14000.0,0,1
0,0,0,0.2180558125783903,1.0,0,0.0,1.0,12000.0,0,0
0,2,2,0.5724357121716819,1.0,0,1.0,1.0,9000.0,2,1
0,1,1,0.3820266609685973,0.0,0,0.0,1.0,11000.0,1,0
1,1,3,0.4595544325174388,0.0,1,1.0,1.0,6000.0,1,0
1,1,3,0.4724089205532677,1.0,0,0.0,1.0,11000.0,1,0
0,1,1,0.4691488744590532,0.0,0,0.0,0.0,0.0,0,1
0,1,3,0.4955551858020328,1.0,0,1.0,1.0,0.0,0,1
0,1,3,0.615268901119859,1.0,0,1.0,1.0,10000.0,0,0
1,0,2,0.5250778544124233,1.0,0,0.0,1.0,13000.0,0,1
0,1,0,0.4728683213157021,0.0,0,1.0,1.0,9000.0,0,0
1,1,3,0.7312594762628961,1.0,1,0.0,1.0,12000.0,0,0
0,1,2,0.4075471513781581,1.0,0,0.0,0.0,13000.0,0,0
1,2,2,0.3947330860408181,1.0,1,0.0,1.0,10000.0,3,0
0,1,2,0.6212693959586079,1.0,0,1.0,1.0,10000.0,1,0
1,1,3,0.4887111046934922,1.0,0,1.0,1.0,9000.0,4,0
0,1,2,0.5050324631686071,0.0,0,0.0,1.0,11000.0,0,1
1,0,1,0.5336166248933796,1.0,1,1.0,0.0,10000.0,0,0
0,0,0,0.3729905825054102,1.0,0,0.0,0.0,15000.0,0,0
0,0,3,0.7124443067499009,1.0,1,0.0,0.0,15000.0,0,0
0,0,2,0.5668311217565926,1.0,0,0.0,0.0,12000.0,0,0
0,1,2,0.4631298696568432,1.0,1,0.0,0.0,13000.0,0,0
1,0,2,0.4031187478227301,1.0,0,0.0,1.0,13000.0,0,1
0,1,2,0.7254912502311535,1.0,0,1.0,1.0,12000.0,0,0
0,2,2,0.6428083488556897,1.0,0,1.0,1.0,13000.0,0,0
1,0,3,0.529341745353105,1.0,1,1.0,1.0,15000.0,0,0
1,1,3,0.5584527325845159,1.0,1,1.0,0.0,7000.0,3,0
0,2,3,0.561554377080833,1.0,1,1.0,1.0,13000.0,1,0
0,0,0,0.4999499112302965,0.0,0,1.0,0.0,13000.0,0,1
1,0,1,0.4356390669963485,1.0,0,0.0,1.0,13000.0,0,1
0,3,3,0.6393590227883027,1.0,1,0.0,1.0,19000.0,1,0
1,0,2,0.4559494824210867,1.0,1,0.0,1.0,14000.0,0,0
1,0,3,0.6326203241626039,1.0,1,1.0,1.0,10000.0,0,0
1,1,1,0.4894506956168617,0.0,0,0.0,0.0,17000.0,1,0
0,0,2,0.2906223251969785,1.0,0,1.0,1.0,7000.0,0,1
0,2,3,0.7241955103170054,1.0,0,1.0,1.0,10000.0,1,0
0,0,2,0.6978280154019372,1.0,0,0.0,0.0,15000.0,0,1
0,0,0,0.3487762969844098,1.0,0,0.0,1.0,0.0,0,1
1,2,3,0.5745601199336416,1.0,0,1.0,1.0,10000.0,2,0
1,1,3,0.7580551774843504,1.0,0,0.0,1.0,13000.0,1,1
1,2,3,0.6250413249606896,1.0,0,1.0,1.0,0.0,1,0
0,0,0,0.4128507805979658,0.0,0,0.0,0.0,0.0,0,1
0,2,3,0.6405696960591507,1.0,0,0.0,0.0,13000.0,1,0
1,1,1,0.3737428531911823,1.0,0,0.0,1.0,8000.0,3,0
0,0,1,0.3114582357707357,0.0,0,0.0,0.0,16000.0,0,1
1,2,3,0.6271623552865446,1.0,1,1.0,1.0,8000.0,1,0
1,0,1,0.4192330497534948,1.0,0,0.0,0.0,12000.0,0,1
0,0,3,0.5735998414233406,1.0,1,1.0,1.0,11000.0,0,0
0,1,3,0.7180500037016229,0.0,0,1.0,0.0,14000.0,1,0
0,0,2,0.4452397305357933,1.0,0,0.0,0.0,0.0,0,0
0,0,3,0.6040143143469311,1.0,0,1.0,0.0,9000.0,0,0
0,2,1,0.3684660188079731,1.0,0,1.0,1.0,0.0,1,0
0,1,1,0.4362970860949016,1.0,0,1.0,1.0,0.0,0,0
1,1,0,0.3133433098588541,0.0,0,0.0,1.0,12000.0,4,0
0,0,3,0.6001310093299637,1.0,1,1.0,0.0,11000.0,0,0
0,2,3,0.7039910851555973,0.0,0,1.0,0.0,13000.0,0,1
0,2,3,0.6258479108755962,1.0,1,0.0,1.0,11000.0,5,0
0,0,1,0.3169549856454914,0.0,0,1.0,1.0,5000.0,0,1
0,1,0,0.4978181078554071,1.0,0,0.0,0.0,13000.0,0,0
1,1,2,0.4692976564095875,0.0,0,1.0,1.0,8000.0,0,0
1,3,3,0.6896413340803383,1.0,0,1.0,1.0,7000.0,6,0
1,2,2,0.4090419121576007,0.0,1,0.0,1.0,12000.0,4,0
1,1,2,0.5326129835682918,1.0,0,0.0,1.0,11000.0,3,0
0,2,3,0.7655869449206536,1.0,1,1.0,1.0,11000.0,2,0
1,1,0,0.3384209773917692,0.0,0,0.0,1.0,11000.0,1,1
1,3,3,0.7885664331293374,1.0,1,1.0,1.0,6000.0,8,0
0,0,2,0.5580379199417775,1.0,0,1.0,1.0,0.0,0,1
1,3,3,0.4762108230923552,1.0,0,1.0,1.0,10000.0,6,0
0,0,0,0.3505557155422572,0.0,0,1.0,0.0,14000.0,0,1
0,0,1,0.5060336130247308,1.0,0,0.0,0.0,14000.0,0,1
0,2,2,0.4917950386862773,1.0,1,1.0,1.0,8000.0,0,0
0,1,3,0.6997710983149215,1.0,0,1.0,1.0,10000.0,0,0
1,0,0,0.2367749959616055,1.0,0,0.0,0.0,15000.0,0,1
0,1,1,0.3774203905415542,1.0,0,0.0,1.0,0.0,0,0
0,2,1,0.4196007692453413,0.0,1,0.0,1.0,14000.0,1,0
1,1,0,0.123977548630641,0.0,0,1.0,1.0,9000.0,2,0
0,1,3,0.6453992259248305,1.0,1,1.0,1.0,10000.0,1,0
1,1,0,0.4237378641698245,1.0,0,0.0,0.0,12000.0,2,0
1,0,0,0.3629215326623253,1.0,0,1.0,1.0,10000.0,0,1
0,0,1,0.4926039647553179,1.0,0,0.0,1.0,12000.0,0,0
0,2,2,0.601822301869865,0.0,0,0.0,1.0,13000.0,2,0
1,1,2,0.6062550323138055,1.0,1,1.0,1.0,12000.0,2,0
1,0,1,0.4028825434043423,1.0,0,1.0,1.0,10000.0,0,1
0,0,2,0.5353128388192372,0.0,1,0.0,0.0,15000.0,0,1
1,0,2,0.4839548732891249,0.0,0,1.0,1.0,11000.0,0,1
1,3,3,0.4225679672628089,1.0,1,1.0,1.0,8000.0,7,0
1,0,0,0.2377429797670804,1.0,0,0.0,1.0,9000.0,0,1
0,1,3,0.8163355504321163,1.0,1,1.0,1.0,11000.0,1,0
1,0,0,0.3829853698679646,1.0,0,0.0,0.0,14000.0,0,1
0,1,3,0.7182464696448215,0.0,1,0.0,1.0,14000.0,0,0
1,0,3,0.6327218261481451,1.0,0,1.0,1.0,7000.0,0,1
1,1,3,0.5742174527670603,1.0,0,0.0,1.0,14000.0,2,0
1,0,0,0.3907628569968647,0.0,0,0.0,0.0,13000.0,0,1
0,0,0,0.0533575454627435,0.0,0,0.0,1.0,11000.0,0,1
1,2,3,0.4918327606370408,1.0,0,1.0,1.0,13000.0,2,0
1,2,3,0.4517771757837985,1.0,0,1.0,1.0,12000.0,2,0
1,0,0,0.3856329585067835,0.0,1,0.0,1.0,13000.0,0,1
1,0,2,0.6558041770375599,1.0,0,0.0,1.0,10000.0,0,1
1,2,2,0.6308423358739552,1.0,0,0.0,0.0,12000.0,1,0
1,0,2,0.4930343494618846,0.0,0,1.0,1.0,7000.0,0,1
0,1,3,0.5254893642134176,1.0,0,1.0,0.0,0.0,1,0
0,1,3,0.6304263342185482,1.0,1,1.0,1.0,11000.0,0,0
1,0,0,0.4730887680061617,0.0,0,0.0,0.0,13000.0,0,1
0,2,1,0.5958371735450096,0.0,0,1.0,1.0,14000.0,2,0
1,0,0,0.3560925928410373,0.0,0,0.0,0.0,14000.0,0,1
0,3,3,0.470541767873757,1.0,1,1.0,1.0,7000.0,2,0
1,0,2,0.5999885146956511,1.0,1,0.0,1.0,12000.0,0,0
0,3,3,0.7146856523438829,1.0,1,1.0,1.0,11000.0,4,0
0,3,3,0.6341607287829374,1.0,0,0.0,1.0,0.0,1,0
1,1,1,0.4411041307313577,1.0,0,0.0,1.0,13000.0,0,0
0,1,3,0.7246438662273011,1.0,1,1.0,1.0,10000.0,0,0
0,3,1,0.4919249368588813,0.0,0,0.0,1.0,12000.0,2,0
1,2,3,0.6277294055932903,1.0,1,0.0,1.0,8000.0,0,0
1,0,3,0.5851312984158576,1.0,0,1.0,1.0,4000.0,0,0
0,2,3,0.4316815860923179,1.0,0,1.0,1.0,13000.0,3,0
0,2,3,0.7071368241291672,0.0,1,0.0,0.0,17000.0,1,0
0,0,3,0.7019551732236028,1.0,0,0.0,1.0,0.0,0,0
1,1,0,0.2625927481910242,0.0,0,0.0,0.0,11000.0,3,1
0,2,3,0.5828923586167308,1.0,0,1.0,1.0,12000.0,3,0
0,3,3,0.6590255213877537,1.0,1,1.0,1.0,8000.0,3,0
1,1,3,0.6495399151988311,1.0,1,0.0,0.0,0.0,0,0
1,0,1,0.3900668519222092,0.0,0,0.0,0.0,16000.0,0,1
1,2,3,0.7258759547550023,1.0,0,1.0,1.0,10000.0,0,0
1,0,1,0.4016725835453395,1.0,0,1.0,1.0,8000.0,0,1
1,2,2,0.6101559992595543,1.0,1,0.0,1.0,10000.0,6,0
0,2,2,0.3552297444868037,1.0,0,1.0,0.0,15000.0,1,0
0,0,1,0.5818195278168231,0.0,0,0.0,0.0,13000.0,0,1
0,1,1,0.5682701951385463,1.0,0,0.0,0.0,0.0,0,0
1,0,1,0.2972676937492963,1.0,0,0.0,1.0,12000.0,0,1
0,0,3,0.5334791090547961,1.0,0,1.0,1.0,8000.0,0,1
1,1,2,0.6241214269114793,1.0,0,0.0,1.0,12000.0,1,1
0,2,3,0.6312359635092651,1.0,1,1.0,1.0,10000.0,2,0
0,1,3,0.7068968853141855,1.0,0,1.0,1.0,12000.0,1,0
0,2,3,0.4750576296457786,1.0,0,1.0,1.0,0.0,1,0
0,0,1,0.6524048542925068,0.0,0,1.0,1.0,9000.0,0,0
0,0,2,0.6025768346318514,1.0,0,1.0,1.0,14000.0,0,1
1,0,1,0.399331859629261,0.0,0,0.0,1.0,13000.0,0,1
1,1,1,0.3762875378405535,0.0,1,0.0,0.0,14000.0,1,0
1,0,2,0.5126081170171121,1.0,0,1.0,1.0,9000.0,0,1
1,2,3,0.5084533408694843,1.0,1,0.0,1.0,9000.0,4,0
0,2,3,0.4600415995270326,1.0,0,1.0,1.0,9000.0,1,0
1,1,3,0.6706215882714347,1.0,0,1.0,1.0,9000.0,0,0
0,1,3,0.5768240844559903,1.0,1,0.0,1.0,14000.0,0,0
0,2,2,0.411143781211444,1.0,0,0.0,1.0,14000.0,1,0
0,3,2,0.473658782390129,1.0,0,1.0,1.0,7000.0,1,0
1,1,3,0.7748838698842198,1.0,0,1.0,1.0,16000.0,0,1
0,1,1,0.3797243465303907,0.0,1,0.0,1.0,16000.0,0,1
0,2,3,0.4696346809916029,1.0,1,0.0,1.0,11000.0,5,0
1,1,0,0.2885813295301705,0.0,0,1.0,0.0,13000.0,5,1
1,0,3,0.6428710808160226,1.0,1,0.0,0.0,18000.0,0,1
0,1,0,0.313083578723112,0.0,0,1.0,1.0,13000.0,0,1
0,0,0,0.2493628096799179,0.0,0,0.0,0.0,16000.0,0,0
0,1,2,0.63594893814627,1.0,0,0.0,1.0,13000.0,0,1
0,1,3,0.5957286884093503,1.0,1,0.0,0.0,17000.0,0,0
0,1,3,0.6174977753217151,1.0,1,1.0,0.0,12000.0,0,0
